2026-06-03 15:07:42 | INFO     | src.runner | Log → C:\Users\admin\Downloads\nghiên cứu\data_mining\v3\logs\run_20260603_150742.log
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 10: changed=3 Δobj=4.59e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 11: changed=3 Δobj=3.11e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 12: changed=2 Δobj=3.03e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 13: changed=0 Δobj=0.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   converged at iter 13
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans | DisKmeans n=214 d=9 c=6 γ=1.00e-08
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 1: changed=155 Δobj=1.99e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 2: changed=39 Δobj=4.60e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 3: changed=21 Δobj=2.86e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 4: changed=15 Δobj=1.01e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 5: changed=8 Δobj=3.91e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 6: changed=8 Δobj=3.50e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 7: changed=6 Δobj=1.99e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 8: changed=2 Δobj=2.74e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 9: changed=0 Δobj=0.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   converged at iter 9
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans | DisKmeans n=214 d=9 c=6 γ=1.00e-08
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 1: changed=165 Δobj=1.74e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 2: changed=44 Δobj=6.50e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 3: changed=23 Δobj=2.39e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 4: changed=8 Δobj=5.03e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 5: changed=2 Δobj=9.52e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 6: changed=3 Δobj=4.93e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 7: changed=2 Δobj=2.98e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 8: changed=3 Δobj=7.91e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 9: changed=4 Δobj=2.69e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 10: changed=6 Δobj=1.32e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 11: changed=7 Δobj=3.27e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 12: changed=2 Δobj=7.07e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 13: changed=1 Δobj=1.07e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 14: changed=1 Δobj=1.54e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 15: changed=1 Δobj=2.03e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 16: changed=0 Δobj=0.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   converged at iter 16
2026-06-03 15:07:44 | INFO     | src.runner |     γ=1e-8 → ACC=40.34%
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans | DisKmeans n=214 d=9 c=6 γ=1.00e-06
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 1: changed=145 Δobj=1.74e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 2: changed=40 Δobj=4.84e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 3: changed=23 Δobj=1.79e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 4: changed=16 Δobj=1.60e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 5: changed=12 Δobj=9.13e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 6: changed=16 Δobj=1.17e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 7: changed=9 Δobj=4.40e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 8: changed=5 Δobj=5.01e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 9: changed=2 Δobj=2.71e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 10: changed=1 Δobj=1.06e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 11: changed=0 Δobj=0.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   converged at iter 11
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans | DisKmeans n=214 d=9 c=6 γ=1.00e-06
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 1: changed=155 Δobj=1.99e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 2: changed=39 Δobj=4.60e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 3: changed=21 Δobj=2.86e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 4: changed=15 Δobj=1.01e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 5: changed=8 Δobj=3.93e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 6: changed=8 Δobj=3.50e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 7: changed=6 Δobj=1.99e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 8: changed=2 Δobj=2.74e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 9: changed=0 Δobj=0.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   converged at iter 9
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans | DisKmeans n=214 d=9 c=6 γ=1.00e-06
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 1: changed=165 Δobj=1.74e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 2: changed=44 Δobj=6.51e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 3: changed=23 Δobj=2.39e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 4: changed=8 Δobj=5.02e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 5: changed=2 Δobj=9.55e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 6: changed=3 Δobj=4.96e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 7: changed=2 Δobj=3.01e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 8: changed=3 Δobj=7.92e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 9: changed=4 Δobj=2.69e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 10: changed=6 Δobj=1.32e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 11: changed=7 Δobj=3.27e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 12: changed=2 Δobj=7.08e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 13: changed=1 Δobj=1.07e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 14: changed=1 Δobj=1.54e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 15: changed=1 Δobj=2.04e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 16: changed=0 Δobj=0.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   converged at iter 16
2026-06-03 15:07:44 | INFO     | src.runner |     γ=1e-6 → ACC=40.34%
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans | DisKmeans n=214 d=9 c=6 γ=1.00e-04
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 1: changed=146 Δobj=1.68e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 2: changed=41 Δobj=5.23e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 3: changed=20 Δobj=2.41e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 4: changed=22 Δobj=2.08e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 5: changed=14 Δobj=1.40e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 6: changed=10 Δobj=5.20e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 7: changed=10 Δobj=2.87e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 8: changed=4 Δobj=4.90e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 9: changed=4 Δobj=1.34e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 10: changed=1 Δobj=1.29e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 11: changed=0 Δobj=0.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   converged at iter 11
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans | DisKmeans n=214 d=9 c=6 γ=1.00e-04
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 1: changed=154 Δobj=1.97e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 2: changed=39 Δobj=4.85e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 3: changed=22 Δobj=3.37e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 4: changed=12 Δobj=9.31e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 5: changed=10 Δobj=3.68e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 6: changed=2 Δobj=5.71e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 7: changed=2 Δobj=1.71e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 8: changed=1 Δobj=6.22e-04
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 9: changed=2 Δobj=3.69e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 10: changed=1 Δobj=1.16e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 11: changed=0 Δobj=0.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   converged at iter 11
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans | DisKmeans n=214 d=9 c=6 γ=1.00e-04
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 1: changed=168 Δobj=1.72e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 2: changed=50 Δobj=7.37e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 3: changed=21 Δobj=1.90e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 4: changed=6 Δobj=3.14e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 5: changed=3 Δobj=5.65e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 6: changed=2 Δobj=1.79e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 7: changed=2 Δobj=2.40e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 8: changed=2 Δobj=7.05e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 9: changed=5 Δobj=6.44e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 10: changed=5 Δobj=1.09e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 11: changed=5 Δobj=1.32e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 12: changed=1 Δobj=1.58e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 13: changed=1 Δobj=2.49e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 14: changed=1 Δobj=1.04e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 15: changed=2 Δobj=2.72e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 16: changed=0 Δobj=0.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   converged at iter 16
2026-06-03 15:07:44 | INFO     | src.runner |     γ=1e-4 → ACC=40.19%
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans | DisKmeans n=214 d=9 c=6 γ=1.00e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 1: changed=149 Δobj=1.72e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 2: changed=39 Δobj=5.00e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 3: changed=29 Δobj=2.75e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 4: changed=18 Δobj=1.98e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 5: changed=13 Δobj=7.59e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 6: changed=4 Δobj=1.45e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 7: changed=5 Δobj=1.78e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 8: changed=7 Δobj=1.46e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 9: changed=1 Δobj=5.63e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 10: changed=2 Δobj=1.62e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 11: changed=0 Δobj=0.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   converged at iter 11
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans | DisKmeans n=214 d=9 c=6 γ=1.00e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 1: changed=161 Δobj=1.99e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 2: changed=45 Δobj=6.24e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 3: changed=18 Δobj=2.44e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 4: changed=9 Δobj=4.51e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 5: changed=12 Δobj=2.37e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 6: changed=3 Δobj=9.80e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 7: changed=3 Δobj=5.51e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 8: changed=4 Δobj=5.66e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 9: changed=1 Δobj=1.37e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 10: changed=0 Δobj=0.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   converged at iter 10
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans | DisKmeans n=214 d=9 c=6 γ=1.00e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 1: changed=161 Δobj=1.75e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 2: changed=50 Δobj=7.49e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 3: changed=16 Δobj=1.30e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 4: changed=11 Δobj=5.15e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 5: changed=4 Δobj=5.31e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 6: changed=4 Δobj=1.60e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 7: changed=2 Δobj=3.85e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 8: changed=2 Δobj=4.21e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 9: changed=2 Δobj=1.32e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 10: changed=0 Δobj=0.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   converged at iter 10
2026-06-03 15:07:44 | INFO     | src.runner |     γ=1e-2 → ACC=40.03%
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans | DisKmeans n=214 d=9 c=6 γ=1.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 1: changed=152 Δobj=1.80e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 2: changed=42 Δobj=3.86e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 3: changed=22 Δobj=2.22e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 4: changed=26 Δobj=2.02e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 5: changed=21 Δobj=7.87e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 6: changed=16 Δobj=8.35e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 7: changed=5 Δobj=3.01e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 8: changed=4 Δobj=5.33e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 9: changed=5 Δobj=1.45e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 10: changed=3 Δobj=1.60e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 11: changed=0 Δobj=0.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   converged at iter 11
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans | DisKmeans n=214 d=9 c=6 γ=1.00e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 1: changed=157 Δobj=1.68e+00
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 2: changed=50 Δobj=6.15e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 3: changed=32 Δobj=1.85e-01
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 4: changed=15 Δobj=4.65e-02
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 5: changed=5 Δobj=9.25e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 6: changed=4 Δobj=2.28e-03
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 7: changed=2 Δobj=9.24e-04
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 8: changed=2 Δobj=9.18e-04
2026-06-03 15:07:44 | DEBUG    | src.algorithms.diskmeans |   iter 9: changed=3 Δobj=5.08e-03
